"","scode","interp","fp","lfp","fp2","lfp2","year","year1","year2","year3","lopenk","ldopenk","lfdiinward","lfdiinflow","lfpi","lfpistock","lpolity2","ldpolity2","lrgdpch","lgrgdpch","economic.globalization","leconglob","ldeconglob","lrestrict","ldrestrict","lpolglob","ldpolglob","linfoglob","ldinfoglob","lflows","ldflows","loverallglob","ldoverallglob","actual.flows","restrictions","political.globalization","information.flows","overall.globalization.index"
"4876","517",0,0,0,0,0,"1992",0.280596010270726,0.279492953171723,0.278374458329359,-0.0472065360318989,-0.852134333902789,-0.114588260934879,-0.177752131712343,-0.0918230758427429,-0.172871847809758,-0.451738229425448,-0.0183385837150786,-0.362116367849503,-0.220457253524319,-0.977358625926037,-0.958198983829417,0.0308677643007573,-0.743337700973202,-0.101286902774213,-0.268897974858974,0.252677481950274,-0.664974093786185,-0.067663709022267,-0.9074814163968,0.106703477401321,-0.689721495458924,0.298051042788605,-0.91583791301493,-0.769783336396429,-0.278813919783963,-0.676698039976539,-0.698092451108882
"4877","517",0,0,0,0,0,"1993",0.311601252417542,0.310679826792452,0.309742040619135,-0.0813503040871931,-0.150103123055036,-0.113355269287446,-0.173620311458597,-0.0921797607083024,-0.17345737893645,-0.451738229425448,-0.0183385837150786,-0.360719656974361,0.0211650860072134,-0.966687633207758,-0.968319187402059,-0.226897500733317,-0.759966653376507,-0.252310550909512,-0.274178289361566,-0.146644668239339,-0.664974093786185,-0.067663709022267,-0.907333122057687,-0.0960821903391899,-0.689627014384842,-0.197149449891122,-0.897072892723847,-0.769783336396429,-0.284064841388981,-0.676698039976539,-0.691376933399584
"4878","517",0,0,0,0,0,"1994",0.342606494564358,0.341882352545488,0.341141116462784,-0.00277787098120912,0.257712607626736,-0.110662802698806,-0.170308632643134,-0.0920704290450746,-0.173419007777289,-0.385318594419325,0.263617140904255,-0.369580557749907,-0.998407067773491,-0.815915416882196,-0.957633776885042,-0.0476960134528766,-0.759966653376507,-0.101286902774213,-0.279468892372612,-0.146700686657623,-0.664974093786185,-0.067663709022267,-0.888562419761527,0.0129195075721787,-0.682892988307108,-0.122953118671994,-0.631942260438367,-0.769783336396429,-0.256801602948831,-0.676698039976539,-0.61766888267078
"4879","517",0,0,0,0,0,"1995",0.373611736711174,0.37310053043083,0.372571701662388,0.418273085179237,1.49682577577217,-0.0993024868420624,-0.207949280237141,-0.0921797607083024,-0.17345737893645,-0.385318594419325,-0.0183385837150786,-0.389816557353799,-2.44341213742852,-0.912385818156109,-0.806657849102859,1.1606446409937,-0.759966653376507,-0.101286902774213,-0.251999624645495,0.0316688165571194,-0.664974093786185,-0.067663709022267,-0.623351506529086,1.45539684388919,-0.608981793782288,0.627745827975892,-0.801583901198702,-0.769783336396429,-0.260539787325972,-0.676698039976539,-0.659751914997152
"4880","517",1,0,0,0,0,"1996",0.404616978857991,0.404334360448479,0.404033812020032,-0.204990778681027,-2.28158413336923,-0.100300330937561,-0.188522737884378,-0.0921797607083024,-0.17345737893645,-0.385318594419325,-0.0183385837150786,-0.370320983170003,3.38686481916158,-0.818866484604924,-0.903258593529134,-0.971765759608285,-0.759966653376507,-0.101286902774213,-0.255766058618276,-0.138401958120393,-0.664974093786185,-0.067663709022267,-0.793044514388902,-1.09020659991401,-0.651180809462583,-0.669775554824018,-0.80303166037112,-0.615572532809275,-0.238517259149861,-0.676698039976539,-0.622884709854383
"4881","517",1,0,0,0,0,"1997",0.435622221004807,0.435583842598434,0.4355274633378,-0.237953689407575,-0.145830692034541,-0.10131335303076,-0.188024769046932,-0.0914470059522188,-0.173199535537776,-0.385318594419325,-0.0183385837150786,-0.372490178095177,-0.372664814397223,-0.813595411327141,-0.809612904074161,0.666851767103714,-0.606023023137632,1.29682454056875,-0.233577105393751,0.00291879241408605,-0.664974093786185,-0.067663709022267,-0.794492711939475,-0.10542686408272,-0.614211996097549,0.214917968981505,-0.823244439834622,-0.588167914851972,-0.238517259149861,-0.640511528304168,-0.618701672537297
"4882","517",1,0,0,0,0,"1998",0.466627463151623,0.466848976880696,0.467052671417777,-0.157794995760443,0.263451818094929,-0.107378019370528,-0.190670830916493,-0.0921797607083024,-0.17345737893645,-0.385318594419325,-0.0183385837150786,-0.374261546330637,-0.334813251655206,-0.826035908560588,-0.804334708940365,-0.0942690698665548,-0.578665884237357,0.147169814104863,-0.233577105393751,-0.117894644096306,-0.628734954645373,0.174331160395391,-0.814711611786209,-0.21529656653954,-0.610017430079444,-0.151331361397724,-0.874602544307777,-0.560763507926687,-0.233266337544843,-0.524714603029479,-0.597753396295538
"4883","517",1,0,0,0,0,"1999",0.49763270529844,0.498129763295264,0.498609452062046,-0.239340836888914,-0.321607404311891,-0.106316088092754,-0.163872533271242,-0.0919440385378749,-0.173374341437942,-0.385318594419325,-0.0183385837150786,-0.372376899623222,0.115825456247951,-0.795368714373804,-0.816792014786661,-0.247027269629374,-0.551308956003484,0.147167900838908,-0.228286502382704,-0.0890886015349882,-0.5127696213438,0.706720461094093,-0.866085267375527,-0.397653288709328,-0.589011419135524,0.0365350564519635,-0.86229034806525,-0.52208028372629,-0.227006785524765,-0.416154848204608,-0.570816733521206
"4884","517",1,0,0,0,0,"2000",0.528637947445256,0.529426201842139,0.530197821072693,-0.249787526061641,-0.0643653015178273,-0.106318848356817,-0.196515741214713,-0.095293774612029,-0.17345737893645,-0.385318594419325,-0.0183385837150786,-0.370856198512166,0.0634693568890809,-0.704896760406453,-0.786083385520187,0.124766599983172,-0.51269275127443,0.249424313054518,-0.221979646699773,-0.0835553536881502,-0.40405198379393,0.658322369180346,-0.853769343028236,-0.0248619521450821,-0.562000517307604,0.103639183725575,-0.775146915137893,-0.455199594274075,-0.221745652578768,-0.430629628719763,-0.536778974415134
"4885","517",1,0,0,0,0,"2001",0.559643189592072,0.560738292521321,0.5618177942518,-0.380175554689373,-0.49832212835238,-0.105988761885164,-0.150184592409281,-0.0923976486269892,-0.17345737893645,-0.25247932440708,0.545572865523588,-0.36874629811384,0.127575220760708,-0.618205757061547,-0.695489193026567,0.640568822916164,-0.445927933974623,0.505069170125451,-0.216678755180272,-0.0890325831167042,-0.418547815552202,-0.164462832749042,-0.76659952326939,0.413276967051548,-0.527868948101762,0.183212015144429,-0.73190597883953,-0.35368960570201,-0.183465627590646,-0.32930726415247,-0.472044670229474
"4886","517",1,0,0,0,0,"2002",0.590648431738888,0.592066035332809,0.593469387401453,-0.340561283478213,0.116759034888568,-0.103876396399456,-0.0683680035166151,-0.0921797607083024,-0.17345737893645,-0.25247932440708,-0.0183385837150786,-0.366186970570136,0.169197629332128,-0.59473406591346,-0.608681059675897,0.607958998162877,-0.344593813518797,0.819026546964139,-0.178109446647544,0.0921058304875096,-0.317078093881467,0.609922807316958,-0.723345493714757,0.156226659249267,-0.462956232302247,0.527188619973887,-0.768842340538857,-0.28098949730023,-0.232227073106846,-0.314832483637315,-0.46233650156838
"4887","517",1,0,0,0,0,"2003",0.621653673885705,0.623409430276603,0.625152616323736,-0.323490281207679,0.035195784883158,-0.104165750839272,-0.196772594970707,-0.0921797607083024,-0.17345737893645,-0.25247932440708,-0.0183385837150786,-0.362276877046476,0.302904053565682,-0.555153247712648,-0.585177655440945,0.0627070502734234,-0.272019659530911,0.557829392092627,-0.227239384185455,-0.385395166966187,-0.302582262123195,0.0291354147045078,-0.760293039659634,-0.313213593846741,-0.453221307347713,-0.0894183377652284,-0.747775253757524,-0.235874017167763,-0.226965940160849,-0.29312053267234,-0.446345504517575
"4888","517",NA,NA,NA,NA,NA,"2004",0.652658916032521,0.654768477352704,0.656867496820733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.515407692333858,-0.545543358778873,0.201644545780359,-0.226982342883789,0.30774065935418,-0.221938492665953,-0.0890325831167042,-0.280838734613221,0.0775335066182563,-0.739219573812774,0.0263981692733723,-0.437186238152673,-0.0190147802112476,-0.745665934254475,-0.172867031452066,-0.217462099235468,-0.285883362222522,-0.42436668177583
"4889","517",NA,NA,NA,NA,NA,"2005",0.683664158179337,0.686143176561111,0.688614044694527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65093603910419,-0.505744102359018,0.203065365844049,-0.164084518050126,0.469949260260732,-0.212362830868169,-0.0657575019361726,-0.273591038861519,-0.0192656171085206,-0.737109615612621,-0.0846000720181928,-0.41514684046098,0.0480830624332573,-0.765581987790684,-0.375887008596196,0.157444992463762,-0.271408801515125,-0.343770093694057
"4890","517",NA,NA,NA,NA,NA,"2006",0.714669400326153,0.717533527901825,0.720392275747205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.684888939544516,-0.641455564278856,-1.30863150715359,-0.366752758961778,-1.94191380225092,0.165377447392934,1.93880900764126,-0.259095427230681,0.0291339447548678,-0.757031699684132,-0.213559228192059,-0.334328123362269,0.704936784963776,-0.771441359984653,-0.425939371775738,0.250225653387665,-0.220747509327599,-0.313631305618136
"4891","517",NA,NA,NA,NA,NA,"2007",0.74567464247297,0.748939531374846,0.752202205780848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65996172571264,-0.675454339184477,-0.432566772429029,-0.416718405405858,-0.555073408647171,0.258859255154417,0.39109099089911,-0.208360456331597,0.271130284122166,-0.762892846082554,-0.13125697790694,-0.304106270983921,0.139521273603232,-0.727606971831703,-0.425939371775738,0.263752971053455,-0.176179508014467,-0.270943966432588
"4892","517",NA,NA,NA,NA,NA,"2008",0.776679884619786,0.780361186980173,0.784043850597543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552650688576355,-0.650493445678966,0.0752605968236024,-0.416718405405858,-0.101286902774213,0.272488799253042,-0.043685101899209,-0.163727638019694,0.230381810137626,-0.719045184977474,0.15970133594423,-0.261301282938605,0.280136707523474,-0.538902449711724,-0.425939371775738,0.311510162443585,-0.161704947307071,-0.208328802355879
"4893","517",NA,NA,NA,NA,NA,"2009",0.807685126766602,0.811798494717806,0.815917225999372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.536485013808932,-0.543037418383225,0.785802021119101,-0.416718405405858,-0.101286902774213,0.320606893479835,0.144096638820289,-0.149232026388855,0.0291339447548678,-0.530283523561289,1.00791989723192,-0.198513547724919,0.503442148898885,-0.567829708684914,-0.372625930810163,0.383302766550956,-0.139992996342097,-0.173894528215526
"4894","52",0,NA,NA,NA,NA,"1962",-0.649561254133762,-0.648835013927626,-0.648086886151436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4895","52",0,1,NA,1,NA,"1963",-0.618556011986946,-0.618117704276092,-0.61765676250864,0.175364256867767,NA,NA,NA,NA,NA,0.544556295666394,NA,0.00588952368322231,-0.128850459013436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4896","52",0,1,1,1,1,"1964",-0.58755076984013,-0.587384742492252,-0.587195619374499,0.159713273163523,-0.0831948322790427,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.00325600480365007,-0.15949079418477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4897","52",0,1,1,1,1,"1965",-0.556545527693313,-0.556636128576105,-0.556703440946929,0.198305526362237,0.11306129651359,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.0290058866479333,0.265276568908401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4898","52",0,1,1,1,1,"1966",-0.525540285546497,-0.525871862527652,-0.526180211423846,0.200566843744672,-0.0183867738047925,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.031987060461369,-0.0781873238095303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4899","52",0,1,1,1,1,"1967",-0.494535043399681,-0.495091944346892,-0.495625915003165,0.18051749151062,-0.099108461884292,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.0507765398361717,0.143383233939059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4900","52",0,1,1,1,1,"1968",-0.463529801252865,-0.464296374033825,-0.465040535882804,0.192939767749059,0.0183763429219678,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.0591601224582941,-0.00728801672613374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901","52",0,1,1,1,1,"1969",-0.432524559106048,-0.433485151588452,-0.434424058260676,0.190200168903497,-0.0364804665001366,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.110186756523131,0.555634131573554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4902","52",0,1,1,1,1,"1970",-0.401519316959232,-0.402658277010773,-0.403776466334698,0.244274272488504,0.169075800751167,NA,NA,NA,NA,0.544556295666394,-0.0183385837150786,0.124050524977874,0.0458575602840363,-0.0317106766224668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305726426645641,-0.278108699212018,-0.355772212058385,0.388176912028368,-0.0246741992256975
"4903","52",0,1,1,1,1,"1971",-0.370514074812416,-0.371815750300787,-0.373097744302786,0.285694956435468,0.123294772627904,-0.128858534224278,1.05450277296248,-0.140382617258424,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.145183239307438,0.126585628016793,-0.0129094652161525,-0.0213935536159112,NA,-0.269143852483879,NA,-0.351718158256767,NA,0.401449547781237,NA,0.314601104481348,NA,-0.0143527815248052,NA,0.343928924914604,-0.278108699212018,-0.355772212058385,0.388176912028368,-0.0172318307604915
"4904","52",0,1,1,1,1,"1972",-0.3395088326656,-0.340957571458495,-0.342387876362855,0.303207719019848,0.0367941070703998,-0.128858534224278,1.22881526219931,-0.221654811577415,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.10948146666452,-0.521939331056334,-0.028577313527243,-0.00256693950440916,0.022425242574354,-0.269143852483879,-0.101286902774213,-0.351718158256767,-0.117894644096306,0.401449547781237,-0.067663709022267,0.35281517037911,0.126726468013115,-0.00688990144700848,-0.11480823935131,0.312093434014383,-0.278108699212018,-0.340008819112925,0.388176912028368,-0.0178717510633399
"4905","52",0,1,1,1,1,"1973",-0.308503590518783,-0.310083740483896,-0.311646846712822,0.270423989541149,-0.145182400744001,-0.128858534224278,0.783055734316103,-0.0964739364348531,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.171204643808752,0.620420755656981,-0.0348440397176906,-0.0182559569690702,-0.274862426331643,-0.269143852483879,-0.101286902774213,-0.335835640776052,-0.0314182115280171,0.401449547781237,-0.067663709022267,0.320970039765309,-0.283347857051631,-0.00753158540848283,-0.205376029390176,0.299359419276898,-0.278108699212018,-0.313712948934493,0.388176912028368,-0.0118028837564828
"4906","52",0,1,1,1,1,"1974",-0.277498348371967,-0.27919425737699,-0.280874639550602,0.323226640380495,0.164475588668461,-0.128858534224278,0.417265326217778,-0.0957342028395972,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.180920973370024,-0.0157565503871108,-0.0160430865201191,-0.0245311502627521,-0.19377992210147,-0.269143852483879,-0.101286902774213,-0.309341051747878,0.0263619288494706,0.401449547781237,-0.067663709022267,0.308232169197387,-0.171508196346174,-0.00144599194037145,-0.130199296030596,0.337561917545862,-0.278108699212018,-0.276894604469354,0.388176912028368,0.00863082028732378
"4907","52",0,1,1,1,1,"1975",-0.246493106225151,-0.248289122137778,-0.25007123907411,0.277452947130119,-0.192181070966183,-0.128858534224278,0.525902831989183,-0.0944578913561362,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.216632056954159,0.257773358860705,-0.0191767078240859,-0.00570479470886409,0.0224230155836595,-0.269143852483879,-0.101286902774213,-0.272244469711141,0.0840871940416991,0.401449547781237,-0.067663709022267,0.346446235095149,0.126726468013114,0.0190440286138444,0.0307689092476982,0.331194683148866,-0.278108699212018,-0.26111099723665,0.388176912028368,0.0129593960080818
"4908","52",0,1,1,1,1,"1976",-0.215487864078335,-0.21736833476626,-0.219236629481263,0.321066950631883,0.131230368466338,-0.104927930912902,0.827756067983293,-0.0956907804558912,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.193927633445602,-0.34730039669778,0.0433152303439537,-0.00884264991331921,-0.166757617003036,-0.269143852483879,-0.101286902774213,-0.256341585183076,-0.0313073179244748,0.401449547781237,-0.067663709022267,0.34007707271419,-0.134230524871985,0.023384534148165,-0.149700500144857,0.458174309657201,-0.278108699212018,-0.250588522949943,0.388176912028368,0.042036510873405
"4909","52",0,1,1,1,1,"1977",-0.184482621931518,-0.186431895262435,-0.188370794969976,0.400478980557723,0.26075033234634,-0.0738718458354128,0.326703282982433,-0.121462035820629,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.234740499520824,0.302712931291892,0.0539944857420056,0.053733722403541,0.399247657177199,-0.269143852483879,-0.101286902774213,-0.245739592174513,-0.0601693789040762,0.401449547781237,-0.067663709022267,0.467095148362005,0.646518960284786,0.0525417872810521,0.127624470706587,0.479873443096212,-0.278108699212018,-0.250588522949943,0.388176912028368,0.0441590160321518
"4910","52",0,1,1,1,1,"1978",-0.153477379784702,-0.155479803626303,-0.157473719738166,0.34039400024815,-0.243960388658873,-0.0415376531298466,0.348707808598819,-0.0948564480155358,-0.17345737893645,0.544556295666394,-0.0183385837150786,0.243989609397104,-0.0303602146545371,-0.0158230926711591,0.0644274067642081,-0.0476247497506225,-0.269143852483879,-0.101286902774213,-0.245739592174513,-0.117894644096306,0.401449547781237,-0.067663709022267,0.48880085224882,0.0300988195865986,0.0546701421909556,-0.174421088731207,0.338008936176957,-0.278108699212018,-0.250588522949943,0.388176912028368,0.0165227033210952
"4911","52",0,1,1,1,1,"1979",-0.122472137637886,-0.124512059857865,-0.126545387983747,0.284822057905094,-0.227631876369176,-0.0157188478301422,0.236537345830994,0.158953508571789,-0.0851189387534435,0.544556295666394,-0.0183385837150786,0.314324961133443,0.554190688483821,0.0516992682262707,-0.0054845036216694,-0.741891326043867,-0.269143852483879,-0.101286902774213,-0.245739592174513,-0.117894644096306,0.401449547781237,-0.067663709022267,0.346893389082459,-0.927570728335829,0.0269576621492413,-0.507889793696324,0.475209828713302,-0.278108699212018,-0.245327390003946,0.388176912028368,0.0449814902864265
"4912","52",0,1,1,1,1,"1980",-0.0914668954910695,-0.0935286639571203,-0.0955857839046364,0.519013548309119,0.82075411280666,0.0116051615915019,0.262451902403553,-0.0895123782942938,-0.104143891795649,0.544556295666394,-0.0183385837150786,0.27871111276776,-0.429351595084582,0.0633948332364198,0.0621290881326656,0.442633889905706,-0.269143852483879,-0.101286902774213,-0.240438700655011,-0.0890325831167042,0.401449547781237,-0.067663709022267,0.484135825734178,0.706364749940717,0.0554948832334642,0.120695667117808,0.498974692230694,-0.278108699212018,-0.251576522288332,0.388176912028368,0.0466771949627303
"4913","52",0,1,1,1,1,"1981",-0.0604616533442533,-0.0625296159240692,-0.0645948916987488,0.464471744346346,-0.223904757889935,0.0282675387926318,0.0789004469234879,-0.0844598596373807,-0.119584712457936,0.544556295666394,-0.0183385837150786,0.355003515487764,0.575243650353404,0.0366500880631945,0.073840455262345,-0.0388593143733828,-0.269143852483879,-0.101286902774213,-0.246735057859927,-0.152176772853151,0.401449547781237,-0.067663709022267,0.507907885197701,0.0421937251900668,0.0571952613732697,-0.179203691480464,0.444630712167819,-0.278108699212018,-0.246809284814173,0.388176912028368,0.0354219446579837
"4914","52",0,1,1,1,1,"1982",-0.029456411197437,-0.0315149157587116,-0.0335726955640005,0.329334059255996,-0.515506744235754,0.0302651132216502,0.119007407164379,-0.0946796563982935,-0.125288046865911,0.544556295666394,-0.0183385837150786,0.352933085535231,-0.13732817395976,-0.118129786161088,0.0470595747113361,-0.370398100175203,-0.269143852483879,-0.101286902774213,-0.241931794198352,-0.0917420453888127,0.401449547781237,-0.067663709022267,0.453547449902387,-0.415135671223538,0.0459089909255483,-0.324328346783881,0.130128699655356,-0.278108699212018,-0.258319758439269,0.388176912028368,-0.0377462959993992
"4915","52",0,1,1,1,1,"1983",0.00154883094937927,-0.000484563461047463,-0.00251917969830705,0.440051337547024,0.374015085812939,0.0265970090173596,0.1153367646448,-0.0924627824000109,-0.132264268767558,0.544556295666394,-0.0183385837150786,0.317597729093957,-0.411727078424314,-0.073931679219543,-0.107929425798957,-1.474671479424,-0.269143852483879,-0.101286902774213,-0.253529252892329,-0.181039977065779,0.401449547781237,-0.067663709022267,0.138950206902341,-1.93836800316884,-0.0274609057790092,-1.01810740762356,0.219936309137257,-0.278108699212018,-0.207016730992887,0.388176912028368,-0.00613053148390625
"4916","52",0,1,1,1,1,"1984",0.0325540730961955,0.0305614409689232,0.0285656717004157,0.52930426900266,0.296355457488898,0.0417444676252782,-0.0770255681047164,-0.0923038250063004,-0.131304308092962,0.544556295666394,-0.0183385837150786,0.23295709187597,-0.851567913600729,-0.0378686969321489,-0.0636716018819352,0.241467593396167,-0.269143852483879,-0.101286902774213,-0.201838526596919,0.163548748761187,0.401449547781237,-0.067663709022267,0.228785009922277,0.428875792994694,0.00424199367431084,0.156071844352476,0.293213537427041,-0.278108699212018,-0.216301549074006,0.388176912028368,0.0055147841763453
"4917","52",0,1,1,1,1,"1985",0.0635593152430118,0.0616230975312003,0.0596818744342519,0.59272950930588,0.202908919807289,0.0524644903128733,-0.0259269911500798,-0.0921797607083024,-0.17345737893645,0.610975930672517,0.263617140904255,0.202633474991264,-0.415961188358815,-0.0207313826651523,-0.0275598941540661,0.171304024545724,-0.269143852483879,-0.101286902774213,-0.211193510386821,-0.168830248345896,0.401449547781237,-0.067663709022267,0.302084426388611,0.332089963035393,0.0159194045209854,-0.0677112288349487,0.328035585001743,-0.278108699212018,-0.164998521627624,0.388176912028368,0.027798985187066
"4918","52",0,1,1,1,1,"1986",0.0945645573898281,0.092700406225784,0.0908294443052858,0.698408796558188,0.355787253651664,0.0667138094324652,-0.123961269360055,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.156618636237135,-0.590614710217523,0.0275061418504906,-0.010399425307685,0.00807451453295724,-0.269143852483879,-0.101286902774213,-0.15950278409141,0.163548748761187,0.401449547781237,-0.067663709022267,0.336917017999399,0.106933837566294,0.0382650221224276,0.0515050429811845,0.434004654763861,-0.283748318881593,-0.147208281695206,0.388176912028368,0.0496762955933021
"4919","52",0,1,1,1,1,"1987",0.125569799536644,0.123793367052674,0.122008397115602,0.87384491435583,0.608172736180359,0.175025548699879,-0.156145078255181,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.102327820349193,-0.719065838278099,0.00702812286771291,0.0379032739239789,0.276306635835586,-0.27477370139787,-0.152417022147972,-0.141578102667153,-0.0202991271151358,0.401449547781237,-0.067663709022267,0.442918174952634,0.523501581014701,0.0602026277045446,0.0469455445651664,0.392394689438472,-0.283748318881593,-0.172739968457929,0.388176912028368,0.0303359523123379
"4920","52",0,1,1,1,1,"1988",0.156575041683461,0.154901980011871,0.153218748667284,0.602212294411732,-1.00935572972538,0.179818500238415,-0.121810148658972,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.100050431032616,-0.147998608876921,0.0538813903126105,0.0173975866666519,-0.316349035996942,-0.27477370139787,-0.101286902774213,-0.167302733317682,-0.257958981534983,0.401449547781237,-0.067663709022267,0.401295610225242,-0.340577669762004,0.0408089812808234,-0.414927559968275,0.495551333196525,-0.289387727519149,-0.220294183396764,0.388176912028368,0.0271268164903402
"4921","52",0,1,1,1,1,"1989",0.187580283830277,0.186026245103374,0.184460514762416,0.648731174952885,0.141740433036949,0.210605442296491,-0.0334772132271908,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.0815605744009101,-0.346169429188469,0.102258347549426,0.0643141585292417,0.264367738717347,-0.28040333964546,-0.152415108882019,-0.215216317192736,-0.378772418045375,0.401449547781237,-0.067663709022267,0.504483489578273,0.507034750526103,0.0375910008885737,-0.234165915322317,0.593850026386693,-0.289387727519149,-0.277846343127532,0.388176912028368,0.0313359329433448
"4922","52",0,1,1,1,1,"1990",0.218585525977093,0.217166162327184,0.215733711203084,0.57096101778428,-0.307946694519936,0.2492098667396,0.221629364032255,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.0862633245190263,-0.0607540327448005,0.0728643806739342,0.112756478872508,0.277509210811124,-0.28040333964546,-0.101286902774213,-0.273203400693062,-0.433620165710643,0.401449547781237,-0.067663709022267,0.602811947387136,0.47859131826948,0.0418117179182545,-0.15103912614432,0.542077141294437,-0.295027136156705,-0.262072947235807,0.388176912028368,0.0254109215152613
"4923","52",0,1,1,1,1,"1991",0.249590768123909,0.2483217316833,0.24703835379137,0.616964952171168,0.139877318950424,0.209277088534912,0.0612854725788154,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.11303796743851,0.21559276793817,0.190494213803168,0.083322797201055,-0.393247024710391,-0.28603297789305,-0.152415108882018,-0.257310804673452,-0.0313633363427588,0.401449547781237,-0.067663709022267,0.551023385584097,-0.400081840477382,0.0358703768043221,-0.264599231765533,0.56011657928741,-0.138347891046013,-0.199259654559043,0.388176912028368,0.0927853876865997
"4924","52",0,1,1,1,1,"1992",0.280596010270726,0.279492953171723,0.278374458329359,0.862943115476678,0.863399185760711,0.213656643028555,0.130650606491072,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.113237009714813,-0.117924561073839,0.275178677006913,0.201111562428209,0.874799250280858,-0.129625182755696,1.31920401244103,-0.194022829653624,0.226692938497634,0.401449547781237,-0.067663709022267,0.569068285877492,0.00867120354880447,0.103430531033847,0.556773511487867,0.564779966642067,-0.0196493445452376,-0.193998521613046,0.408979078680759,0.104893117272967
"4925","52",0,1,1,1,1,"1993",0.311601252417542,0.310679826792452,0.309742040619135,0.695811099089955,-0.631264651802528,0.228150109059136,0.184144852073293,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.126825743001767,0.0416391399483372,0.367740314330642,0.285910444559877,0.590653053468635,-0.0111322838967637,0.974862058975541,-0.188721938134123,-0.0890325831167042,0.422281967843487,0.0714493850561889,0.573733085295137,-0.0696459355153892,0.115571630247074,-0.062529552137493,0.626463316083324,0.0699692008012296,-0.193998521613046,0.388176912028368,0.16925502261455
"4926","52",0,1,1,1,1,"1994",0.342606494564358,0.341882352545488,0.341141116462784,0.975393969264741,0.984983553802279,0.354425771217756,0.807461638197319,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.0731792219443486,-0.743874874793822,0.438286041398815,0.378597143824233,0.658591858614338,0.0783309955002943,0.711215923681996,-0.188721938134123,-0.117894644096306,0.401449547781237,-0.206776803100723,0.635435112313037,0.264207488108711,0.180110920849026,0.523015626247858,0.641542759707473,0.160912605161527,-0.193967679195395,0.367374525568218,0.298054266497307
"4927","52",0,1,1,1,1,"1995",0.373611736711174,0.37310053043083,0.372571701662388,0.782558527960664,-0.724261584858286,0.394538218775891,1.10557809504042,-0.0921797607083024,-0.17345737893645,0.610975930672517,-0.0183385837150786,0.129838529412028,0.609148858056402,0.53627961604716,0.449238186681811,0.468709723958578,0.169116838566041,0.723227407345687,-0.188690862639197,-0.117725445608427,0.380616907591552,-0.206778273050366,0.650519121958107,-0.00865964371551165,0.309265143150932,1.24508180269124,0.716243909203061,0.249126732423088,0.265269042596754,0.360440470017421,0.507227724754493
